"NAME","SLUG","ACTIVE","CATEGORY","BRAND","DESCRIPTION","HAS_VARIANT","REQUIRES_SHIPPING","IMAGE_LINKS","LISTING_PRICE","WEIGHT_(KG)","SKU","MODEL","MANUFACTURER","ORIGIN_COUNTRY","TAGS","MINIMUM_PRICE","MAXIMUM_PRICE","GTIN","GTIN_TYPE","MPN"
"Cubot J3 Dual SIM 16GB HDD - 1GB RAM - Black","cubot-j3-dual-sim-16gb-hdd-1gb-ram-black","TRUE","android-phones","Cubot","<img src=""https://static.jumia.com.gh/cms/external/pet/CU758EL188FYENAFAMZ/49fbfb8e3fe2370375e58c3735c9bd6c.jpg"" alt=""image""><br><br>With a sharp 5"" display, an advanced security face ID, 16GB Storage, great camera and long lasting battery with 7days standby,&nbsp;<b>Cubot J3</b>&nbsp;is the affordable smartphone you need.<br><br><b>Buy the Cubot J3 Dual SIM Smartphone online from Jumia Ghana at the best price and have it delivered straight to your doorstep.</b><b><br></b><b><br></b><img src=""https://static.jumia.com.gh/cms/external/pet/CU758EL188FYENAFAMZ/60cdf231caf5f98d9fdd0facd9ecea1a.jpg"" title=""1531126820224747.jpg"" alt=""image""><br><b><br></b><b><br></b><b><br></b><b>SPECIFICATIONS</b><b><br></b><b>Main Features</b><ul><li>Screen: 5.0-inch 960 x 480 pixels TN display<br></li><li>Storage: 1 GB RAM + 16 GB ROM<br></li><li>External Memory: TF card up to 64 GB<b>&nbsp;(not included)</b></li><li>CPU: MT6580 1.3GHz Quad-Core</li><li>OS: Android GO<br></li><li>Battery: 2000mAh&nbsp;</li><li>Unlock:&nbsp;<b>Face ID</b><br></li><li>Height: 141.4 mm</li><li>Width: 66.3 mm</li><li>Thickness: 8.8 mm</li></ul><br><b>Camera</b><ul><li>Front Camera: 2.0MP (interpolated to 5.0MP)</li><li>Rear Camera: 5.0MP (interpolated to 8.0MP) with flashlight</li><li>Functions: Face Beauty, Face Detection, Panorama Shot, Auto Focus</li></ul><br><b>Network &amp; Connectivity&nbsp;</b><ul><li>2G: GSM 850 / 900 / 1800 / 1900MHz<br>3G: WCDMA 900 / 2100MHz<br></li><li>GSM,3G,GPS,WiFi,Bluetooth 4.0,A-GPS</li></ul><br><p><strong>Note</strong></p><ul><li>To guarantee the safety of delivery, the battery contact pieces are protected by the insulating tape. Please peel off it and reinstall the battery before use.</li><li>The stated ROM amount shows the maximum available ROM with nothing installed. However, the Android OS and pre-installed software from the manufacturer will occupy some of this ROM. The available ROM on the device will therefore be slightly less than the ROM listed.</li><li>If the item does not come on, please charge it for two hours and then switch on again.</li></ul>","FALSE","TRUE","https://gh.jumia.is/wLa6s9iG7auUlsNnwxBX9Q3tOUM=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/29703/1.jpg?4195,https://gh.jumia.is/wLa6s9iG7auUlsNnwxBX9Q3tOUM=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/29703/1.jpg?4195,https://gh.jumia.is/IJFJO0Q_3yTwFq-0W1mZiNW1AtI=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/29703/2.jpg?4195,https://gh.jumia.is/JNt79ztD0EHzc2G90XO1Sl-bb2g=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/29703/3.jpg?4195,https://gh.jumia.is/BmguJ3rWjR11pS7mzgPdIXkNdcY=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/29703/4.jpg?4195,https://gh.jumia.is/ewCtSAWkmcqBM1exKxt04lDzUw0=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/29703/5.jpg?4195,https://gh.jumia.is/8EKIX0NS8Wn_tdzdNmgzS8eQllY=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/29703/6.jpg?4195,https://gh.jumia.is/Vl94YoLQeG8EBbjlrO51RvjMwuI=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/29703/7.jpg?0861,https://gh.jumia.is/zDvkB8MGf9lOwcGyQenIuIrvZ_4=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/74/29703/8.jpg?0861,https://www.jumia.com.gh/cubot-j3-dual-sim-16gb-hdd-1gb-ram-black-3079247.html#,https://www.jumia.com.gh/cubot-j3-dual-sim-16gb-hdd-1gb-ram-black-3079247.html#,https://www.jumia.com.gh/cubot-j3-dual-sim-16gb-hdd-1gb-ram-blue-3079248.html,https://www.jumia.com.gh/cubot-j3-dual-sim-16gb-hdd-1gb-ram-gray-3079249.html,https://www.jumia.com.gh/cubot-j3-dual-sim-16gb-hdd-1gb-ram-gray-3435484.html,","299","0.17","CU758EL188FYENAFAMZ",,,,,,,,,
"Samsung SM-A260 Galaxy A2 Core Dual SIM 16GB HDD - 1GB RAM - Blue","samsung-sm-a260-galaxy-a2-core-dual-sim-16gb-hdd-1gb-ram-blue","TRUE","android-phones","Samsung","<b>Enjoy more with wide screen</b><br><b>Samsung Galaxy A2 Core</b> boasts of a Design that really shines with a vivid 5.0"" HD display to offer large screen coverage for a more engaging viewing experience. It also comes in a variety of eye-catching color options with glossy back that really stand out for those who want to make a statement.<br><br><img src=""https://i.ytimg.com/vi/XzizJqJfNH8/maxresdefault.jpg"" alt=""Image result for A2 CORE""><br><br><b>Galaxy A2 Core</b>&nbsp;<b>Optimized for peak performance</b><br>The <b>Samsung Galaxy A2 Core </b>keeps you up to speed with the Android Oreo (Go edition) that gives you an improved performance with a disruption-free and efficient smartphone experience. <b>Galaxy A2 Core</b> is optimized to run Go apps to keep you a step ahead and in control.<br><img src=""https://static.jumia.com.gh/cms/external/pet/SA948EL0ZD854NAFAMZ/d450d3f4dd85d1bc426ad3adb8645f62.jpg"" alt=""image""><br><b>Freedom to do more</b><br><b>Samsung Galaxy A2 Core</b> gives you<b>&nbsp;</b>Plenty of storage to have fun and is equipped with Android Oreo (Go edition) to give you more free storage right out of the box. Thanks to its optimized pre-installed apps,&nbsp;<b>Samsung Galaxy A2 Core&nbsp;</b>features enhanced performance than generic Android devices with similar capabilities.<br><br><img src=""https://static.jumia.com.gh/cms/external/pet/SA948EL0ZD854NAFAMZ/d29396efd0ff2e308e8b1fc6151c401d.jpg"" alt=""image""><br><br><b>Buy Samsung SM-A260F Galaxy A2 Core Dual SIM 16GB HDD 1 GB RAM 5MP Camera on Jumia at a cheap price</b><b><br></b><b><br></b><b><br></b><b>SPECIFICATIONS</b><b><br></b><b>Network&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</b><ul><li>Technology: GSM / HSPA / LTE</li><li>SIM: Dual SIM (Micro-SIM, dual stand-by)</li></ul><b><br></b><b>Display</b><ul><li>Type:&nbsp; IPS LCD capacitive touchscreen, 16M colors</li><li>Size:&nbsp; 5.0 inches, 68.9 cm2</li><li>Resolution:&nbsp; 540 x 960 pixels, 16:9 ratio (~220 ppi density)</li></ul><b><br></b><b>Platform&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</b><ul><li>OS:&nbsp; Android 8.0 Oreo (Go edition)</li><li>Chipset:&nbsp; Exynos 7870 Octa (14 nm)</li><li>CPU:&nbsp; Octa-core 1.6 GHz Cortex-A53</li><li>GPU: Mali-T830 MP1</li></ul><b><br></b><b>Memory&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</b><ul><li>Card slot: microSD, up to 512 GB (dedicated slot)</li><li>Internal:&nbsp; 16GB, 1GB RAM</li></ul><b><br></b><b>Main Camera&nbsp; &nbsp;&nbsp;</b><ul><li>Single:&nbsp; &nbsp;5 MP, f/1.9, AF</li><li>Features:&nbsp; LED flash, HDR</li><li>Video:&nbsp; &nbsp;1080p@30fps</li></ul><b><br></b><b>Selfie camera&nbsp; &nbsp;&nbsp;</b><ul><li>Single:&nbsp; &nbsp;5 MP, f/2.2&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</li><li>Sound: Loudspeaker: Yes</li><li>3.5mm jack: Yes</li></ul><b><br></b><b>Comms&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</b><ul><li>WLAN: Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot</li><li>Bluetooth:&nbsp; 4.2, A2DP, LE</li><li>GPS: Yes, with A-GPS, GLONASS, BDS</li><li>Radio:&nbsp; &nbsp;FM radio</li><li>USB: microUSB 2.0, USB On-The-Go</li></ul><b><br></b><b>Features</b><ul><li>Sensors: Accelerometer, proximity</li></ul><b><br></b><b>Battery</b><ul><li>Removable Li-Ion 2600mAh battery</li></ul>","FALSE","TRUE","https://gh.jumia.is/Jv3UxAcDi2yYaqo296eE3wcjOMg=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/59/40364/1.jpg?6208,https://gh.jumia.is/Jv3UxAcDi2yYaqo296eE3wcjOMg=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/59/40364/1.jpg?6208,https://gh.jumia.is/ivpOESpK5kBlG9yjs0bSx-3C7F4=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/59/40364/2.jpg?2003,https://www.jumia.com.gh/sm-a260-galaxy-a2-core-dual-sim-16gb-hdd-1gb-ram-blue-samsung-mpg15840.html#,https://www.jumia.com.gh/sm-a260-galaxy-a2-core-dual-sim-16gb-hdd-1gb-ram-blue-samsung-mpg15840.html#,https://www.jumia.com.gh/samsung-sm-a260-galaxy-a2-core-dual-sim-16gb-hdd-1gb-ram-black-4670151.html,https://www.jumia.com.gh/samsung-sm-a260-galaxy-a2-core-dual-sim-16gb-hdd-1gb-ram-red-6100740.html,","390","0.154","SA948EL0ZD854NAFAMZ",,,,,,,,,
"Xiaomi Redmi 7 - 16GB HDD - 2GB RAM - Comet Blue","xiaomi-redmi-7-16gb-hdd-2gb-ram-comet-blue","TRUE","android-phones","Xiaomi","<b>Order the Xiaomi Redmi 7 online from Jumia Ghana and have it delivered to your doorstep.</b><b><br></b><b><br></b><b>6.26"" HD+ Immersive Dot Drop Display</b><b><br></b>A dazzling HD+ Dot Drop display with an aspect ratio up to 19:9&nbsp;and screen-to-body ratio of 86.83% letting you view more content at one glance.&nbsp;The display uses Corning® Gorilla® Glass 5 for screen durability,&nbsp;even without a screen protector.<br><img src=""https://static.jumia.com.gh/cms/external/pet/XI988EL1IFIVCNAFAMZ/e633fce7af82df3f36dbd458e61d0c5a.jpg"" alt=""image""><br><br><br><b>High performance low power consumption</b><b><br></b><b>Redmi 7 </b>is equipped with Qualcomm® Snapdragon™ 632 with Kryo 250 octa-core CPU architecture for 40% improved performance* and a faster, smoother experience. The Snapdragon™ 632 processor gives your phone greater battery efficiency—perfect for extended use. For gaming, Qualcomm® Adreno ™ 506 GPU creates a vivid experience. <b>Redmi 7</b> is ready to meet your needs, no matter how you use it.<br><img src=""https://static.jumia.com.gh/cms/external/pet/XI988EL1IFIVCNAFAMZ/f3c8db307503a32b84b4055d62ff2d2e.jpg"" alt=""image""><br><b>Dual AI Rear Camera​</b><br>12MP with 1.25μm large pixels, capture amazing photos with Redmi 7's 12MP rear camera and 1.25μm large pixel size. Easily achieve amazing portrait photos with AI powered background blurring. <b>Redmi 7</b> uses a 12MP primary camera and a 2MP secondary camera<br><img src=""https://static.jumia.com.gh/cms/external/pet/XI988EL1IFIVCNAFAMZ/a9fb6c465726676a44a97955ff57810a.jpg"" alt=""image""><br><br><br><br><b>SPECIFICATIONS</b><b><br></b><b><br></b><b>Display</b><ul><li>Type: PS LCD capacitive touchscreen, 16M colors</li><li>Size: 6.26 inches, 97.8 cm2 (~81.5% screen-to-body ratio)</li><li>Resolution: 720 x 1520 pixels, 19:9 ratio (~269 ppi density)</li><li>Protection: Corning Gorilla Glass 5</li></ul><br><b>Platform</b><ul><li>OS: Android 9.0 (Pie); MIUI 9</li><li>Chipset: Qualcomm SDM632 Snapdragon 632 (14 nm)</li><li>CPU: Octa-core (4x1.8 GHz Kryo 250 Gold &amp; 4x1.8 GHz Kryo 250 Silver)</li><li>GPU: Adreno 506</li><li>SIM	Dual SIM (Nano-SIM, dual stand-by) Splash resistant</li><li>Network Technology: GSM / CDMA / HSPA / LTE</li></ul><br><b>Memory	</b><ul><li>Card slot: microSD, up to 1 TB (dedicated slot)</li><li>Internal: 16GB HDD, 2GB RAM</li></ul><br><b>Main Camera</b><ul><li>Single: 12 MP, f/2.2, 1.25µm, PDAF2 MP, depth sensor</li><li>Features	LED flash, HDR, panorama</li><li>Video	1080p@30/60fps</li></ul><br><b>Selfie&nbsp;Camera</b><ul><li>Single: 8 MP, f/2.0, 1.12µm</li><li>Features	HDR</li><li>Video	1080p@30fps</li></ul><br><b>Sound</b><ul><li>Loudspeaker	Yes</li><li>3.5mm jack	Yes</li><li>Active noise cancellation with dedicated mic</li></ul><br><b>COMMS</b>	<ul><li>WLAN: Wi-Fi 802.11 b/g/n, WiFi Direct, hotspot</li><li>Bluetooth	4.2, A2DP, LE, aptX HD</li><li>GPS: Yes, with A-GPS, GLONASS, GALILEO, BDS</li><li>Infrared port: Yes</li><li>Radio: FM radio</li><li>USB: microUSB 2.0, USB On-The-Go</li></ul><br><b>Other Features</b><ul><li>Sensors	Fingerprint (rear-mounted), accelerometer, proximity, compass</li></ul><br><b>Battery</b>	<ul><li>Non-removable Li-Po 4000 mAh battery</li><li>Charging	Fast battery charging 10W</li></ul><br>","FALSE","TRUE","https://gh.jumia.is/67hKNlVLYcBPjv9fCx1aH8KUS1c=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/42356/1.jpg?5154,https://gh.jumia.is/67hKNlVLYcBPjv9fCx1aH8KUS1c=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/42356/1.jpg?5154,https://gh.jumia.is/qTNB573JApNCHpEk22aTH4RLgUI=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/42356/2.jpg?5154,https://gh.jumia.is/b_GiJn8JRIpNf94HUqQ-vGzMNH8=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/42356/3.jpg?5154,https://gh.jumia.is/ZQlhHGp7l8rLCLcuZqDjOKO2CgQ=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/42356/4.jpg?9973,https://gh.jumia.is/N1lm0m454I-EHJYqzD4dn86BCuE=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/42356/5.jpg?5154,https://gh.jumia.is/zZvbdW-geGOBb2fUQgAHiLqqnRU=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/42356/6.jpg?9973,https://gh.jumia.is/U1TgwE_lOggAPyq1iZ9I63so92Q=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/42356/7.jpg?5154,","600","0.16","XI988EL1IFIVCNAFAMZ",,,,,,,,,
"Cubot J5 - Dual SIM 16GB HDD 2GB RAM - Blue","cubot-j5-dual-sim-16gb-hdd-2gb-ram-blue","TRUE","android-phones","Cubot","<img src=""https://static.jumia.com.gh/cms/external/pet/CU758EL1ES7LYNAFAMZ/49fbfb8e3fe2370375e58c3735c9bd6c.jpg"" alt=""image""><br><b>Order the Cubot J5</b><b> </b><b>on Jumia Ghana at the best Prices and have it delivered right at your door step</b><b><br></b><b>Specification</b><ul><li>Display: 5.5-inch 960 x 480 pixels 2.5D screen<br></li><li>Storage: 2 GB RAM + 16 GB ROM<br></li><li>External Memory: TF card up to 128 GB<b> (not included)</b></li><li>CPU: MT6580 1.3GHz Quad-Core</li><li>OS: Android 9.0<br></li><li>Battery: 2800mAh&nbsp;</li><li>Unlock: Face ID<br></li><li>Height: 150.3 mm</li><li>Width: 72 mm</li><li>Thickness: 9.2 mm</li></ul><br><b>Camera</b><ul><li>Front Camera: 2.0MP</li><li>Rear Camera: 5.0MP with flashlight<br></li></ul><br><b>Network &amp; Connectivity&nbsp;</b><ul><li>2G: GSM 850 / 900 / 1800 / 1900MHz<br>    3G: WCDMA 900 / 2100MHz<br></li><li>3G, Bluetooth 4.0, A-GPS, GPS, GSM, WiFi                                                  </li></ul><br><p><strong>Note</strong></p><ul><li>The
 stated ROM amount shows the maximum available ROM with nothing 
installed. However, the Android OS and pre-installed software from the 
manufacturer will occupy some of this ROM. The available ROM on the 
device will therefore be slightly less than the ROM listed.</li><li>If the item does not come on, please charge it for two hours and then switch on again.</li></ul><p> </p>
<a href=""https://www.jumia.com.gh/cubot-official-store-cod/?q=J5&amp;bcsq=1""><img alt=""20190308102848_67853.jpg"" src=""https://static.jumia.com.gh/cms/external/pet/CU758EL1ES7LYNAFAMZ/1efc0db2d6c489f69095cc50c7903299.jpg"" title=""20190308102848_67853.jpg""></a>","FALSE","TRUE","https://gh.jumia.is/s2hog6IEPtRZh6AgYBEd_TTViW4=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/29703/1.jpg?4342,https://gh.jumia.is/s2hog6IEPtRZh6AgYBEd_TTViW4=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/29703/1.jpg?4342,https://gh.jumia.is/B2e-8ai26fx3LXfrWYA-Farl_YQ=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/29703/2.jpg?1514,https://gh.jumia.is/AR7XI4dOCzLtjxe_a5_8RVpPh1A=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/29703/3.jpg?1514,https://gh.jumia.is/11Z4J8e6XRjti-t--sTkT19u6b8=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/29703/4.jpg?6674,https://gh.jumia.is/s54-I-3Uvxs_RbTvlUQ3nB1Xrzw=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/29703/5.jpg?6674,https://gh.jumia.is/IgD6rkWR4SckAUp8bmT3ELAtEVE=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/29703/6.jpg?6674,https://gh.jumia.is/Xir_dOqRJWMueqojDLrmINI51Bc=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/29703/7.jpg?6674,https://gh.jumia.is/trWj4_4uhbe2Y7EfT15Dza4c1ZE=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/29703/8.jpg?6674,https://www.jumia.com.gh/cubot-j5-dual-sim-16gb-hdd-2gb-ram-blue-3079258.html#,https://www.jumia.com.gh/cubot-j5-dual-sim-16gb-hdd-2gb-ram-blue-3079258.html#,https://www.jumia.com.gh/cubot-j5-dual-sim-16gb-hdd-2gb-ram-twilight-3079261.html,https://www.jumia.com.gh/cubot-j5-dual-sim-16gb-hdd-2gb-ram-black-3079262.html,","349","0.4","CU758EL1ES7LYNAFAMZ",,,,,,,,,
"Samsung SM-A260 Galaxy A2 Core Dual SIM - 16GB HDD - 1GB RAM - Black","samsung-sm-a260-galaxy-a2-core-dual-sim-16gb-hdd-1gb-ram-black","TRUE","android-phones","Samsung","<b>Enjoy more with wide screen</b><br><b>Samsung Galaxy A2 Core</b> boasts of a Design that really shines with a vivid 5.0"" HD display to offer large screen coverage for a more engaging viewing experience. It also comes in a variety of eye-catching color options with glossy back that really stand out for those who want to make a statement.<br><br><img src=""https://static.jumia.com.gh/cms/external/pet/SA948EL08ZT4ONAFAMZ/d03d6fec4a912b85824a0d2e6cafddc5.jpg"" alt=""Samsung Galaxy A2 Core 5 inch qHD TFT Display""><br><br><b>Galaxy A2 Core</b>&nbsp;<b>Optimized for peak performance</b><br>The <b>Samsung Galaxy A2 Core </b>keeps you up to speed with the Android Oreo (Go edition) that gives you an improved performance with a disruption-free and efficient smartphone experience. <b>Galaxy A2 Core</b> is optimized to run Go apps to keep you a step ahead and in control.<br><img src=""https://static.jumia.com.gh/cms/external/pet/SA948EL08ZT4ONAFAMZ/d450d3f4dd85d1bc426ad3adb8645f62.jpg"" alt=""image""><br><b>Freedom to do more</b><br><b>Samsung Galaxy A2 Core</b> gives you<b>&nbsp;</b>Plenty of storage to have fun and is equipped with Android Oreo (Go edition) to give you more free storage right out of the box. Thanks to its optimized pre-installed apps,&nbsp;<b>Samsung Galaxy A2 Core&nbsp;</b>features enhanced performance than generic Android devices with similar capabilities.<br><br><img src=""https://static.jumia.com.gh/cms/external/pet/SA948EL08ZT4ONAFAMZ/d29396efd0ff2e308e8b1fc6151c401d.jpg"" alt=""image""><br><br><b>Buy Samsung SM-A260F Galaxy A2 Core Dual SIM 16GB HDD 1 GB RAM 8MP Camera on Jumia at a cheap price</b><b><br></b><b><br></b><b><br></b><b>SPECIFICATIONS</b><b><br></b><b>Network&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</b><ul><li>Technology: GSM / HSPA / LTE</li><li>SIM: Dual SIM (Micro-SIM, dual stand-by)</li></ul><b><br></b><b>Display</b><ul><li>Type:&nbsp; IPS LCD capacitive touchscreen, 16M colors</li><li>Size:&nbsp; 5.0 inches, 68.9 cm2</li><li>Resolution:&nbsp; 540 x 960 pixels, 16:9 ratio (~220 ppi density)</li></ul><b><br></b><b>Platform&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</b><ul><li>OS:&nbsp; Android 8.0 Oreo (Go edition)</li><li>Chipset:&nbsp; Exynos 7870 Octa (14 nm)</li><li>CPU:&nbsp; Octa-core 1.6 GHz Cortex-A53</li><li>GPU: Mali-T830 MP1</li></ul><b><br></b><b>Memory&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</b><ul><li>Card slot: microSD, up to 512 GB (dedicated slot)</li><li>Internal:&nbsp; 16GB, 1GB RAM</li></ul><b><br></b><b>Main Camera&nbsp; &nbsp;&nbsp;</b><ul><li>Single:&nbsp; &nbsp;5 MP, f/1.9, AF</li><li>Features:&nbsp; LED flash, HDR</li><li>Video:&nbsp; &nbsp;1080p@30fps</li></ul><b><br></b><b>Selfie camera&nbsp; &nbsp;&nbsp;</b><ul><li>Single:&nbsp; &nbsp;5 MP, f/2.2&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</li><li>Sound: Loudspeaker: Yes</li><li>3.5mm jack: Yes</li></ul><b><br></b><b>Comms&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</b><ul><li>WLAN: Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot</li><li>Bluetooth:&nbsp; 4.2, A2DP, LE</li><li>GPS: Yes, with A-GPS, GLONASS, BDS</li><li>Radio:&nbsp; &nbsp;FM radio</li><li>USB: microUSB 2.0, USB On-The-Go</li></ul><b><br></b><b>Features</b><ul><li>Sensors: Accelerometer, proximity</li></ul><b><br></b><b>Battery</b><ul><li>Removable Li-Ion 2600mAh battery</li></ul>","FALSE","TRUE","https://gh.jumia.is/KWHAY3pCVeRYT7Y6rPrd76Izf2k=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/10764/1.jpg?2533,https://gh.jumia.is/KWHAY3pCVeRYT7Y6rPrd76Izf2k=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/10764/1.jpg?2533,https://gh.jumia.is/RYBOYWuj80BPyk83s6WueFwus1g=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/10764/2.jpg?5179,https://www.jumia.com.gh/samsung-sm-a260-galaxy-a2-core-dual-sim-16gb-hdd-1gb-ram-black-4670151.html#,https://www.jumia.com.gh/samsung-sm-a260-galaxy-a2-core-dual-sim-16gb-hdd-1gb-ram-black-4670151.html#,https://www.jumia.com.gh/sm-a260-galaxy-a2-core-dual-sim-16gb-hdd-1gb-ram-blue-samsung-mpg15840.html,https://www.jumia.com.gh/samsung-sm-a260-galaxy-a2-core-dual-sim-16gb-hdd-1gb-ram-red-6100740.html,","390","0.154","SA948EL08ZT4ONAFAMZ",,,,,,,,,
"Infinix X624B Hot 7 Dual SIM 32GB HDD - 2GB RAM - Purple","infinix-x624b-hot-7-dual-sim-32gb-hdd-2gb-ram-purple","TRUE","android-phones","Infinix","<b>Excellent Performance</b><br>The Infinix Hot 7 does all its thinking with a cutting-edge Mediatek processor to deliver stunning graphics, industry-leading performance, and enhanced battery efficiency.<br>	<img src=""https://static.jumia.com.gh/cms/external/pet/IN717EL0IJLNONAFAMZ/e0c468f4768776f06ed0b910c3830e4e.jpg"" alt=""Image result for hot 7""><br><b><br></b><b>Large Battery Stay Strong for Longer</b><br>4000mAh high capacity battery, provides at least 2 days usage for an average user. When going on a long trip, you can be rest assured that your device would last you well through the day and into the next day.<br><img src=""https://static.jumia.com.gh/cms/external/pet/IN717EL0IJLNONAFAMZ/d41fb3386cfb5ce8e644c16b802b7941.jpg"" alt=""image""><br><b><br></b><b>Sleek Unibody Design</b><br>Hot 7 boast sleek lines, with the side panel and back cover meeting in seamless curved edges. It also includes elegant U-shaped cover lines, making it enjoyable to hold and to behold.<br><img src=""https://aboutphone.pk/wp-content/uploads/2019/02/Infinix-Hot-7-Online-Launch.jpg"" alt=""Image result for hot 7 battery""><br><br><b>Buy Infinix X624B Hot 7 Dual SIM 32GB HDD - 2GB RAM 13MP Camera on Jumia at a cheap price</b><b><br></b><br><b>SPECIFICATIONS</b><br><br><b>Network</b><ul><li>GSM: B2/B3/B5/B8</li><li>WCDMA: B1/B8</li><li>LTE: B3/B7/B20/B38/B40</li><li>SIM: Dual SIM</li></ul><br><b>Display</b><ul><li>Screen Size: 6.2 Inches + Notch</li><li>Resolution: 1500 x 720 Pixels</li><li>Dimensions: 0.84 x 7.59 x 15.54&nbsp;</li></ul><br><b>Platform</b><ul><li>Operating system: Android 8.1</li><li>Processor: Mediatek 6580 P</li></ul><br><b>Memory</b><ul><li>Internal: 32GB</li><li>RAM: 2GB</li></ul><br><b>Camera</b><ul><li>Rear camera: 13MP</li><li>Front camera: 8MP</li></ul><br><b>Multimedia</b><ul><li>Audio Player: MP3 / MIDI / AAC/ WAV</li><li>Ringtone Format: MIDI / MP3</li><li>Video Player: 3GP / MP4 / AVI/WEBM</li><li>Picture Format: PNG / JPEG / BMP</li></ul><br><b>Entertainment</b><ul><li>Fm Radio: Yes</li><li>Voice Recoding: Yes</li><li>E-book Reader: Yes</li><li>Game: Yes</li></ul><br><b>Message</b><ul><li>MMS: Yes</li><li>E-mail: Yes</li></ul><br><b>Connection</b><ul><li>GPS Navigation: Yes</li><li>WiFi ( WLAN ): IEEE802.11B/G/N</li><li>Bluetooth: Yes,4.1</li><li>USB Port: Yes</li><li>Earphone: Yes,3.5JACK</li><li>OTG: Yes</li><li>Charge Output: 5V-1.2A</li></ul><br><b>Battery</b><ul><li>Capacity: 4000mAh</li></ul>","FALSE","TRUE","https://gh.jumia.is/YtBG1xOnB9MO-aLkyY4de6FHHzU=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/31/14762/1.jpg?3716,https://gh.jumia.is/YtBG1xOnB9MO-aLkyY4de6FHHzU=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/31/14762/1.jpg?3716,https://gh.jumia.is/mJNXjoaBxpt1F1a6FkCaUMfObG4=/fit-in/680x680/filters:fill(white):sharpen(1,0,false):quality(100)/product/31/14762/2.jpg?3716,","579","0.15","IN717EL0IJLNONAFAMZ",,,,,,,,,
